,제목,네티즌평점,평론가평점,네티즌리뷰,평론가리뷰
0,공조,8.27,5,"['애인이랑 영화를 보고나와서 맥주를 먹는데 안주가 필요없대요 현빈을 보고난후 절 보니 오징어같다고 마요네즈 가져오라네요...', '현빈의 액션은 볼수록 멋있었고, 유해진은 갈수록 웃김ㅋㅋㅋㅋ 둘의 케미도 최고였다', '아... 현빈....', '현빈 얼굴이 너무 잘생겨서.진짜 잘생겨따.갈수록 잘생겨지는듯', '넘나 기분좋게 보고 나왔네요 ㅋㅋㅋ 현빈 유해진 뜻밖의 케미 ㅋㅋㅋㅋ 담주에 엄빠도 보여드림 좋을듯', '재밌다는데 더말이 필요해?', '연기구멍 하나 없고 내용도 단순해 보이지만 알차다!', '현빈하고 유해진인데 더말이필요할까 고민하지말고 보삼', '윤아때문에 진짜 많이 웃었고 현빈이랑 김주혁 정말 멋있음 ㅠㅠㅠ마지막도 통쾌하고 핵잼 다음편 나왔으면 ㅠㅠ', '현빈 멋짐 터짐♡.♡ 유해진과 케미도 굿!추격전,총격전 아슬아슬 긴장감에 소름 돋음.재밌게 조조를 즐겼음^^']","[""정시우<이투데이 비즈엔터> 기자\nJK필름표, 그 단어가 연상케 하는 모든 것\n별점 - 총 10점 중\n6\n기존 JK필름 영화들에 향했던 말을 앵무새처럼 되풀이하게 하는 영화다. 관객이 '오락영화' 장르에 기대하는 보편의 웃음을 담아내는 능력은 탁월하나, 그 방식이 다소 촌스럽고 안일하다는 평가 말이다. 현빈-유해진 조합보다, 장영남-임윤아의 공조가 더 흥미로워 보이는 것도 [공조]의 명과 암."", ""박혜은<맥스무비> 기자\n정직한 남북한 '투캅스'\n별점 - 총 10점 중\n6\n남한의 생활형 형사와 북한의 원칙주의 형사로 캐릭터를 변주한 정직한 '투캅스' 장르. 기획 의도에 따라 정확히 액션, 코미디, 감동을 배열한다. 액션 파트는 현빈, 코미디 파트는 유해진이 맡아 기대만큼의 몫을 다했다. 특히 '센 악당' 파트를 맡은 김주혁의 차가운 얼굴은 탁월하다. 각 파트별 완성도는 높지만, 되레 쭉 이어놓으니 평범해진다."", ""나원정 <매거진 M> 기자\n액션과 입담의 '하드캐리'\n별점 - 총 10점 중\n6\n액션이 먼저 시선을 압도한다. 스케일 크고 호쾌한 추격전이 위험천만하게 도심을 질주한다. [최종병기 활] 오세영 무술감독과 이 악물고 훈련한 현빈의 시너지가 더없이 적절하다. 남북 형사의 '거리감'을 좁히는 건 유해진의 타고난 입담. 남북 최초 공조라는 신선한 소재를 다소 밋밋하게 활용하는 데 그쳤지만, 온 가족이 편하게 즐길 오락 영화로는 손색이 없다."", '김형석 영화 저널리스트\nJK필름의 공식\n별점 - 총 10점 중\n5\n윤제균 감독의 JK필름이 만들어낸 전형적 상업영화. 그 3요소는 개그 스타일의 웃음, 가족을 토대로 하는 감동 코드 그리고 스펙터클이다. 일단 액션 중심의 스펙터클은 이 영화를 견인하는 가장 중요한 요소. 대신 웃음과 감동 부분은 크게 어필하지 못한다.']"
1,택시운전사,9.03,6.09,"['송강호 유해진 류준열이 한번씩 눈물 쏟게 만듦.. 그날의 광주에 택시운전사와 함께 다녀온 듯 먹먹하다', '최근에 본 영화중 가장 돈이 안 아까운 영화!', '신파일까봐 걱정했는데 신파는 커녕 눈물이 날만하면 가차없이 유쾌함을 던져주던 담백한 영화,,덕분에 억지 눈물이 아닌 진짜 눈물만 나왔다', '슬프지만 꼭 한번 봐야 할 영화!권력에 굴복하지 않았던 당당한 시민들과 위르겐 힌츠페터님께 감사드립니다.', '배우들 연기 때문에 그리고 역사적 상황때문에 넘 마니 울었어요ㅠ가슴이 먹먹하고 뭉클해지실꺼예요', '단순히 픽션인줄 알았더니 사실에 기반한 영화였다.보는내내 눈물났고,옆자리 할머니 할아버지들 무지 우셨다 눈물이 마르지않으시는듯 계속 우셨다 빨갱이란 단어가 왜 쓰였는지도 알수 있다 전두환은 최대한 괴롭게 죽었으면.....', '우리가 꼭 목격해야 할 1980년 5월의 광주.', '실컷 웃기더니 더 크게 울림', '기다리던영화라 시사회로 보고왔어요. 다루기어려운소재인만큼 마음도 묵직해지는 영화였어요. 꼭봐야할영화로 강추입니다!', '이번에 시사회 당첨되서 신랑이랑 보러갔는데 영화 끝나고 마음이 먹먹해지면서 엄청 울었네요..귀찮다고 안갔으면 후회할뻔ㅜ올해 한국 영화 중에 천만 찍을거 같아용 기대합니당']","['이은선영화 저널리스트\n좋은 의도와 전형성, 그 사이 어딘가\n별점 - 총 10점 중\n6\n만섭(송강호)은 일련의 상황을 겪은 뒤 눈물을 떨구며 연신 ""미안하다""는 말을 반복한다. 이는 80년 광주를 망각했거나 침묵을 지켜온, 혹은 시대적 비극이었다는 두루뭉술한 말에 개인의 부채의식을 내려놓으려 했던 우리 모두의 가슴 속에 있던 한마디일 것이다. 이 영화는 이처럼 한국 근현대사의 그늘을 다루는 작품으로서 사려 깊은 해석과 태도를 보여주지만, 한계 역시 분명하게 드러낸다. 애초에 외부인의 눈으로 광주를 바라본다는 설정이 중요했던 만큼 다소 평면적으로 그려진 피터(토마스 크레취만)의 캐릭터는 아쉽다. 관객의 눈물샘을 자아내는 동력 역시 이 영화의 힘인지, 실화의 힘인지, 아니면 배우의 열연에 힘입은 것인지 모호하다. 전반적으로 영화의 개성보다는 보편적 공감을 획득하는 데 더 주력한 듯한 연출이다.', ""정시우영화 저널리스트\n여전히, 괄호로 남아있는 그날의 비극\n별점 - 총 10점 중\n6\n가해자도 피해자도 아직 존재하는 비극의 역사다. 5.18이라는, 괄호로 남아있는 그날을 다뤄야 하는 [택시운전사]의 딜레마가 여기에 있다. 이 딜레마를 영화는 '두 외부인의 시선'으로 돌파하려 한다. 그날의 광주를 직접 목격하지 못한 대다수 관객을 태우기에 좋은 접근이다. 그 시대를 통과했으나 아무것도 할 수 없었던 이들의 부채감도 감싸 안는다. 다만 선과 악의 이분법, 평이하게 소비된 에피소드들, 충분히 돌보지 못한 피터(토마스 크레취만)의 서사가 더 전진할 수 있는 영화의 가능성을 붙들어맨다. 이 영화가 자아내는 분노와 슬픔과 감동은 연출력보다 '역사 그 자체'에 빚지고 있는 느낌이 작지 않다."", '송경원<씨네21> 기자\n송강호의 얼굴을 빌린 우리 모두의 변명\n별점 - 총 10점 중\n7\n기사와 기자, 두 이방인의 시선으로 재현한 광주의 기억들. 드라마에서 출발해 스릴러-호러를 거쳐 액션으로 마무리된다. 만섭의 시점을 따라 거리를 둔 방관자에서 공포의 체험을 거쳐서 행동하는 시민으로 거듭나는 이야기. 자잘한 소품에서 상징까지 자로 잰 듯 정확하게 조응하는 신파인데, (송강호의 연기까지 포함하여) 전형적이되 효과는 확실하다. 후반부 30분은 기획영화의 강박을 벗지 못한 사족. 없는 것만 못하다.', '이화정<씨네21> 기자\n실제의 참상이 불러오는 무게\n별점 - 총 10점 중\n6\n그날, 함께하지 못했지만 풀어야 할 숙제는 지금의 문제로 남았다. 독일 기자를 손님으로 태우는 걸로 이야기가 시작되지만, 영화가 대한민국의 택시기사 만섭의 변화에 초점을 두는 이유다. 실제 참상이 환기하는 무게에 비해 극적 연출은 아쉬운 편. 그럼에도 비극의 역사를 관통하는 송강호의 연기가 단단히 중심을 지킨다.', '정유미 <맥스무비> 기자\n과거라는 룸미러를 통해 현실을 비추다\n별점 - 총 10점 중\n7\n가슴 아픈 역사를 다루면서 신파라는 양념을 버무리지 않았다. 대신 감정을 이입시키는 설정, 심사숙고한 연출, 관객이 믿고 따라갈 수 있는 배우 3박자로 균형 있는 시대극을 완성했다. 1980년 5월 광주로 향했던 독일 기자와 그를 태웠던 택시운전기사의 실화, 자극 대신 담담한 연출을 고집한 장훈 감독의 선택, 웃음과 눈물의 타이밍을 정확하게 전달하는 배우 송강호의 힘이다. 앞으로 5.18 광주민주화운동을 이야기할 때 반드시 언급해야 할 영화다.']"
2,더 킹,8.5,6,"['전투신이 다른 영화처럼 일부러 멋드러지게 찍지 않고 전쟁에서 진짜 리얼하게 싸우는 느낌을 줘서 현장감, 몰입감 너무 좋았어요. 서사구조로 흘러가면서 티모시 샬라메의 연기 변화도 느낄 수 있고 무엇보다 절대 고독의 군...', '티모시 미쳤다 특히나 독려사가 인상깊었음', '줫나 재밌음. 플롯,연기,연출,OST 모두 완벽. 티모시 샬라메는 헨리 5세 그 자체였고, 차세대 영화계를 이끌어갈 큰 재목임을 한번 더 입증함. All Hail The King!', '티모시 샬라메의 대표작은 콜바넴이 아니라 더 킹이 되어야 한다 ㅠㅠ 이렇게 연기 잘하는 줄 몰랐음', '티모시의 연기는 가히 최고다', '여운이 남는 영화. 한번 더 보고 싶음', '너무 좋은 영화!!!! 특히 전투씬 완전 취향이었어요! 완전 진흙탕에서 때리고 구르고 진짜 현실적인 싸움인데 개인적으로 그게 너무 좋았음!! 그리고 티모시 연기는 말할 것도 없이 너무 좋다. 사실 맨 처음에는 지금까...', '기대보다 시시하게 시작했다가 끝날때 오금 저리며 나옴..', '티모시 살라메의 눈빛 어쩔까나ㅠ 어쩜 그 나이에 그런 눈을, 그런 표정을 지을까. 역대 헨리5세 중 가장 매력적인 왕이었다. 그의 눈빛 때문에 나도 모르게 눈물을 흘리게 되고, 한순간도 집중하지 않을 수 없었다. 이...', '너무나 인간적인 왕의 모습과 왕에게는 친구가 없다고 말한 존이 끝까지 친구로 남아주는 모습에 눈물이 났어요. 진실이 무엇인지진실이 관계와 관계를 얼마나 평화롭게 하는지 깨우치는 영화였어요']","['심규한<씨네플레이> 기자\n허무와 고뇌의 얼굴도 이토록 아름답다니\n별점 - 총 10점 중\n6\n프랑스를 정복하고, 왕권을 확립한 잉글랜드의 왕 헨리 5세의 이야기다. 영화는 그의 영웅적 활약보다는 막강한 권력 이면에 감춰진 흔들리고 나약한 인간적 고뇌에 집중한다. 평화를 위해서 어쩔 수 없이 선택해야 하는 살육과 전쟁에 대한 회의, 군주로서 감내해야 하는 결정의 무게 앞에서의 고통을 티모시 샬라메는 절제된 감정으로 담담하게 표현해 낸다. 아름다움에 성숙한 연기까지 더한 티모시 샬라메는 물론이고, 절대로 잊을 수 없는 로버트 패틴슨의 등장도 인상 깊다.']"
3,미녀와 야수,8.78,7,"['ㅋㅋ혼자보구왔는데 세상이달라보이네 보고나면 길걷는것도 재밌고 그냥 웃음나오고 행벅함', '말이 필요없다 진짜 실사화 제대로 해놨네 역대급임 진심 디즈니에서 일 제대로 함', '야수의 선홍빛 잇몸미소가 아직도 눈에 선합니다 .', '시사회 보고 왔습니다 일단 역대 디즈니 실사화영화중에 역대급이라 할수 있습니다 노래, 영상미, 연기 모두 뛰어나고 CG가 너무 황홀해서 어릴적 향수를 그대로 충족시켜주는 영화였습니다 디즈니에게 다시 한번 박수를 보내...', '예매 망설이신 분들 .. 그냥 봐요 두번 봐요 전 다섯번 볼테니ㅎㅎㅎ헿', '벨캐스팅 잘한듯 야수도 귀여움 근데 왕자보다 개스톤이 더 잘생김왕자구림ㅋㅋ', '원작미녀와야수와 많이비슷해서 보면서 어릴적 만화영화가 주마등처럼 지나가더라구요!!!♡♡소품디테일도 대단하고 배우들노래부르시는게 진심이담겨있고 가사하나하나가 정말사랑하는기분이들어서 감동먹었어요!!ㅜㅜ인생영화♡', '미녀와 야수 스토리 안다고 생각했는데 왜 나 눈물남?ㅠㅠㅠㅠ 진짜 마지막에 울컥함 또봐야지', '왕자보다 야수의 모습이 더 멋진 아이러니한 상황..', '잊고있던 내 어린시절로 돌아간기분이다.동화같은 영화가 동화같았던 어린시절 기억을 떠오르게 한다. 정말 영화가 이쁘다.']","['정시우<이투데이 비즈엔터> 기자\n이건, 아이맥스로 봐야 해!\n별점 - 총 10점 중\n7\n그러니까, 같은 이유로 실망과 만족이 갈릴 법하다. “원작 애니메이션을 고지식할 정도로 충실히 구현한 영화를 볼 필요가 있어?”가 전자라면, “할리우드 대규모 자본과 기술력이 디즈니 클래식 애니메이션을 얼마나 감쪽같이 실사화해내는지 지켜보고 싶다”면 후자일 테다. 어느 쪽이든 프로덕션 디자인에 대해서는 이견이 없을 듯하다. 자주 황홀하고 종종 감동적이다. 아이맥스 감상을 권하는 이유다. 엠마 왓슨을 지켜보는 재미도 쏠쏠하다. 페미니스트로서의 면모를 보여온 그녀에게, 디즈니 진취적인 여성상의 ‘조상’격인 벨은 상상 이상으로 근사하게 어울린다']"
4,신과함께-죄와 벌,7.83,5.92,"['이정재가 홍보 따라다닌 이유를 알겠음 ㅋㅋㅋ 그리고 관심병사 연기 도랐다', '남자 셋이서 안 울라고…주먹으로 입틀막함 ㅋㅋㅋㅋ', '여보, 이번 겨울에… 부모님댁에 밥솥 놔드려야겠어요', '가족이랑 봤는데… 나… 우리 아빠 우는 거 처음 봤음 ㅜㅜㅜㅜ', '오늘도 열심히 사는 대한민국의 자홍,수홍씨들을 응원합니다 ㅠㅠ', '오늘 화장 안하고 신과함께를 본 것은 신의한수였음.', '야 이거 생각한 것 보다 잘 나왔잖아 ?', '원작팬이에요. 솔직히 기대 내려놓고 봤지만 볼거리, 스토리, 캐릭터 케미 모두 기대 이상이었어요. 이정도 영화 없다고 봅니다. 많이 감동 받았어요', '도대체 내가 지은 죄가 몇개야....', '장르는 판타지지만 그안에 새로운것이 있고 정말 마지막이 반전이고 보면서 삶에대해 다시한번 느끼게되네요 영화보면서 울었습니다 어머니꿈에서 아들과 재회하는데 ㅠㅜ 진심 잘만들었네요 영화 뜻깊게보다갑니다']","['이은선 영화 저널리스트\n지옥 구경 한번 잘했습니다\n별점 - 총 10점 중\n6\n크게 달라진 부분들은 있지만, 원작의 여러 모티브를 새롭게 엮은 스토리는 그 자체로도 나쁘지 않다. 세상 모든 이가 애통해질 수밖에 없는 어머니의 사랑, 인간사 희로애락을 소재로 한 드라마가 가장 보편적인 정서에 호소한다. 다만 캐릭터와 배경 소개 그리고 속편과의 연결고리까지 담으려다 보니 다소 숨이 가빠진 전개는 아쉬움으로 남는다. 흥미진진한 지옥 탐험은 확실히 유례없던 재미를 선사한다. 척박하다시피 했던 한국 판타지 영화의 영역이 한 뼘 더 넓어졌다.', '정시우 영화 저널리스트\n‘파괴왕 주호민’의 징크스는 여기서 멈춥니다.\n별점 - 총 10점 중\n7\n방심하고 있다가 종국에 눈물을 주룩 쏟고 말았다. 그 이유를 단순히 ‘신파’라는 두 글자에서 편의적으로 찾는 게 맞을까. 이유를 생각하다가 이 영화가 판타지물로서의 볼거리를 놓치지 않으면서, 용서와 효라는 근원적인 정서를 극 전반에 켜켜이 쌓는 데 성공했기 때문이라는 걸 알았다. 원귀가 된 유병장 사연은 웹툰에서도 눈물을 쏟게 하는 에피소드인데, 김용화 감독은 이 부분을 각색에서 적극 활용하면서 삼차사(강림·해원맥·덕춘)가 난관을 하나씩 클리어해 나가는 과정에 무리 없이 융합해냈다. 저승과 이승을 오가는 리듬이 덜컥거릴 때도 있지만, 그는 관객의 감정이 언제 고양되는지를 간파하고 있다. 이는 <미녀는 괴로워> <국가대표>에서도 보여준 대중영화감독으로서의 그의 재능이다. 감독의 의도에 부응한 김동욱-예수정의 연기도 특별 언급하지 않을 수 없다. 웹툰의 진기한 캐릭터를 삼차사에 흡수시키면서 낳은 아쉬움을 방어해내는 건 하정우라는 배우의 친화력과 존재감이다. 이 야심 많은 영화의 엔진인 하정우는 관객의 주의를 끝까지 붙들어두는 중심추로 활약한다. 그리고 시각특수효과(VFX). 영화는 동양적 세계관을 첨단 테크놀로지로 구현하며, 척박한 한국형 판타지물 시장에 어떤 가능성을 제시한다. 삼차사의 얽히고설킨 인연이 펼쳐지는 2편이 빨리 보고 싶다.', '김형석 영화 저널리스트\n휴먼 테크놀로지\n별점 - 총 10점 중\n7\n김용화 감독은 여전히 ‘가족’을 이야기하지만, 그 방법론은 항상 변해왔으며 특히 그 테크놀로지는 꾸준히 진화되어 왔다. <신과 함께-죄와 벌>은 현재 한국영화가 보여줄 수 있는 가장 거대한 디지털 스펙터클을 가족 영화와 접목시킨다. 결코 쉽지 않은 작업이지만, 두 요소가 빚어내는 화학 작용은 기대 이상이다. 주목할 부분은 스케일보다는 디테일. 선 굵은 액션과 변화무쌍한 판타지 속에서도, 영화는 캐릭터들을 꼼꼼히 챙기며 관객의 가슴을 두들긴다. 내년 여름에 찾아올 속편이 기다려진다. 게다가 마동석이 나온다니….', '이화정 <씨네21> 기자\n판타지 장르에 무리 없이 담아낸 한국적 신파\n별점 - 총 10점 중\n6\n충무로에서 판타지 블록버스터를 만든다면 어떤 이야기와 결합해야 할까. <신과 함께-죄와 벌>은 그 누구도 성공을 담보하기 힘든 ‘한국형 판타지’의 좋은 답안 같은 영화다. 빈곤으로 인한 한 가족의 불행. 현실에서는 구할 수 없을 것 같은 이 사회의 모순은, 죽어 저승에 가서 풀어야 할 억울함이 된다. 흡사 <전설의 고향>의 플롯 같은 이 전통적 신파의 호소는, 이 영화를 할리우드의 판타지 블록버스터와 차별화하는 가장 명확한 지점이다. 신파는 익숙하지만, 가장 새로운 틀을 빌어 와 펼쳐놓은 신파의 힘은 몇 배로 강해질 수밖에.', '송경원 <씨네21> 기자\n연기, CG, 드라마가 다 따로 노는데 희한하게 눈물이 나네.\n별점 - 총 10점 중\n5\n2부작으로 기획된 시리즈의 첫 번째. 정의로운 망자 김자홍이 7개의 지옥에서 심판을 받는 여정을 다룬다. 원작 웹툰과의 비교를 피할 수 없겠지만 우열의 문제는 아니다. 영화는 두 개의 바퀴로 굴러간다. 하나는 지옥을 스크린 위에 구현한 볼거리, 나머지는 가족과 모정이라는 강력한 즉효성 최루탄이다. 서사, 연기, 전개 모두 유기적으로 연결되거나 쌓여가진 않지만 개별 장면들의 효과는 강력하다. 차례대로 즐기는 테마파크 놀이기구를 타고 있는 기분. 눈높이를 낮춘 철저한 공략법을 마냥 무시하긴 어렵다. 어쨌든 확실하게 울린다.']"
5,분노의 질주: 더 익스트림,8.96,6,"['빡빡이가 한명에서 두명으로 두명에서 세명으로 세명에서 네명으로 결론 빡빡이와 친구들 핵꿀잼', '드라마는 막장 액션은 끝장', '분노의 질주 시리즈는 갈수록 쎄지고 더 강해지는 느낌 ㅋ', '기다림 이상을 보여주는 영화. 슈퍼카들을 보는 재미도 쏠쏠', '멋진 빡빡이들의 영화!', '폴워커가 없긴하지만... 7편을 너무재밌게봐서그런지 많이아쉽긴해여 그래도 돔이랑 래리도 행복해지길 빌게요!', '유일하게 평점 안보고 보는 영화', '역시 분노의질주입니다♥', '절대 실망할 수 없는 영화.. 보면 볼수록 빠져들 수 밖에 없다.. 진짜 대박~', '폴워커가 그립지만 , 그럼에도 불구하고 이 영화는 봐야함!']","['김형석영화 저널리스트\n여전히 진화중인 카 액션\n별점 - 총 10점 중\n6\n2001년에 시작된 프랜차이즈가 벌써 8편을 맞이했다. 그 스케일이나 테크닉에서 더 이상 새로운 것이 나올 수 없을 거라고 속단하지 마시길. 기존의 것을 살짝 우려먹는 신도 있지만, ‘좀비 카 액션’ 같은 부분은 정말 놀랍다. 여전히 진화 중인 카 액션 시리즈. 그 지독한 가족주의도 여전하다.', '정시우<이투데이 비즈엔터> 기자\n머리 비우고 스크린에 몸을 맡기시라\n별점 - 총 10점 중\n7\n더 화려해진 8번째 튜닝. 제임스 완이 물러나고 F. 게리 그레이 감독이 핸들을 잡았다. 2003년 <이탈리안 잡>에서 미니 쿠퍼로도 충분히 질주본능을 뽐낼 수 있음을 증명했던 감독이다. 돗자리를 깔아주자 아드레날린을 흘리며 화끈하게 달린다. 이야기 자체는 구식이지만, 리드미컬한 편집과 액션으로 오락영화로서의 복무를 다한다. <더 세븐>에서 폴 워커와의 이별을 감동적으로 보여줬던 시리즈는 이번엔 다른 방식으로 그를 기억한다. 브라이언 오코너(폴 워커)는 여전히 분노 시리즈의 강력한 엔진이다.', '송경원<씨네21> 기자\n로망에서 시작해서 물량으로 마무리. 이 정도면 거의 소년만화\n별점 - 총 10점 중\n6\n브라이언(폴 워커)을 떠나보내며 감성과 액션 두 마리 토끼를 모두 잡았던 전작을 뒤로 하고 다시 물량 공세 액션에 가속페달을 밟는다. 차로 할 수 있는 거의 모든 액션을 선보이는데, 전통적인 카체이싱의 매력을 과시하는 쿠바에서 출발해 러시아에 이르면 거의 판타지 액션이 펼쳐진다.자동차와 액션 두 가지 외에 거추장스런 장식을 모두 배제한 셈. 액션의 배기량은 늘었지만 그래서 더 빨라졌는지는 의문이다. 그럼에도 이 빤한 질주가 질리지 않는 걸 보면 확실히 대단한 측면도 있다. 시리즈 팬들에 대한 서비스도 충실!']"
6,스파이더맨: 홈 커밍,8.36,7,"['진심 쿠키 영상 봐라 역대 최고임', '10점 줄테니깐 제발 스파이더맨 역좀 바꾸지 마라 마블아 내 소원이야', '스파이더맨만 나와도 재밌는데 그 옆을 아이언맨이 받쳐주고 있네?', '이영화는 마지막 쿠키 영상을 위해 존재합니다', '오 나의 캡틴... 왜 그러셨습니까 오줌 마려운거 꾹참고 기다렸건만', '진작에 마블로 넘기지....', '스파이더맨을 마블에서 제작해야되는 이유', '로다주 은근히 츤데레임', '나만 페퍼 포츠 존나 반가웠나...', '서민들의 히어로즈 꼬마악동 스파이더맨의 귀환 피터파크역에 이보다 더 잘 어울릴수 없는 톰 홀랜드네요']","[""송경원<씨네21> 기자\n되살아날때마다 어려지고 영리해지는 할리우드 프랜차이즈의 마법, 혹은 집념.\n별점 - 총 10점 중\n7\n'샘스파'(샘 레이미의 스파이더맨 시리즈)가 책임에 관한 어두운 성장담, '어스파'(어메이징 스파이더맨 시리즈)가 하이틴 로맨스였다면 톰 홀랜드의 스파이더맨은 인턴 영웅 스파이더맨의 MCU 입성기다. 우리들의 친절한 이웃 스파이더맨도 스파이더맨이 되기 위해선 토니 스타크 사장님께 인정을 받아야 한다. 유쾌한 성장담인 척하는 치열한 인정투쟁의 기록. 발랄한 톰 홀랜드의 피터 파커만큼 마이클 키튼의 악역이 흥미롭다. 가족제일주의의 중간 관리자인데, 소멸해가는 미국 중산층의 발버둥을 반영한, 트럼프 시대의 빌런이라 할 만하다. 스파이더맨의 원점으로 회귀한 성공적인 편입."", '이지혜영화 저널리스트\n마블 슈퍼 히어로의 진화\n별점 - 총 10점 중\n7\n완전무결한 영웅과 어설프고 불안한 10대. [스파이더맨: 홈커밍]은 양립할 수 없을 것 같은 정체성을 성공적으로 결합시켰다. 슈퍼히어로물로서도, 하이틴 무비로서도 손색없는데 결국 스스로 자신을 긍정하게 되는 청춘물로서 더 반짝인다. 아이언맨의 수트나 헐크의 괴력과 구별되는 스파이더맨의 고공 액션이 매력적으로 구현되면서 슈퍼히어로물이 제공해야 하는 즐거움 또한 놓치지 않는다. 영화가 끝나고, 쿠키 영상을 기다리는 동안에도 아직 성장판이 닫히지 않은 슈퍼 히어로의 청춘을 지켜볼 기대감으로 두근거린다.', '김형석영화 저널리스트\n돌아온 서민 영웅\n별점 - 총 10점 중\n7\n샘 레이미와 토비 맥과이어가 떠난 후 [어메이징 스파이더맨] 시리즈로 리부트가 되었던 \'스파이더맨\' 프랜차이즈가 다시 돌아왔다. ""큰 힘에는 큰 책임이 따른다""는 식의 진지함이나 심각함은 없다. 한참 사춘기를 지나고 있는 피터 파커/스파이더맨에겐 어벤져스의 일원이 되고 싶고 근사한 여자친구에게 어필하고 싶다는, 매우 솔직한 욕망이 있을 뿐이다. 이 소박한 지점에서 시작한 [스파이더맨: 홈커밍]은 때론 경박해 보이기도 하지만 시종일관 위트를 잃지 않으며, 틴에이저 슈퍼히어로의 성장과 선택을 보여준다. \'자영업자 빌런\'인 벌쳐의 \'가진 자\'에 대한 항변도 인상적인 대목이다.', ""이은선영화 저널리스트\n마블, 어디까지 잘할 셈인가\n별점 - 총 10점 중\n7\n마블 스튜디오의 '큰 그림'은 대체 어디까지 펼쳐져 있을까. 슈퍼히어로 각각의 개성을 매력적으로 살려내는 동시에 매 작품의 만듦새를 고르게 선보이는 마블의 능력에 또 한번 무릎을 치게 된다. 수다스럽고 친근하며 젊기도 한 소시민 영웅의 탄생기. 미숙하고 부족한 게 매력인 영웅의 성장을 즐겁게 지켜보고 싶게 만든다. 최근 슈퍼히어로 및 블록버스터 영화들에 닥친 최대 과제인 세대교체, 인종 다양성, 신인 연출가 발굴까지 단번에 해낸 기특한 리부트.""]"
