,제목,네티즌평점,평론가평점,네티즌리뷰,평론가리뷰
0,부산행,8,7.1,"['좀비가 무서운게아니라 사람이무섭다는걸 알려주는영화', '그냥 한국형 좀비물이 어색하지 않았다는 거에 큰 점수를 주며 앞으로의 한국영화를 기대해봅니다.', '버스회사 상무라는 사람이 진심 역대급 민폐캐릭터인듯개짜증나고 생존력도 좋음', '생각보다 너무 재밌었다', '영화가 너무 비현실적이네요. 예를들어 공유 얼굴이라던가 공유 얼굴 같은 부분이...', '마동석 진짜 웃겨요 사랑해요', '배급사는 스포일러 법적대응 해야할듯', '한국에서 볼 수 없었던 영화', '심은경 열연 감동했어요.', '그냥 스릴러로 즐기기에 나쁘진 않다, 다만 초반에 어떻게 좀비가 생겼고 현재 전국상황이 어떤지 거의 나오지 않았고, 마지막에 뜬금없는 회상씬은 오그라들게 만들고, 부산에 가서 그냥 끝나버리고 다른 지역의 상황과 앞으...']","[""김현민영화 저널리스트\n실사 블록버스터에 새긴 연상호적인 순간들\n별점 - 총 10점 중\n7.75\n스토리\n8\n비주얼\n8\n연출\n8\n연기\n7\n지금껏 연상호 감독이 스크린 밖 현실을 벨 듯이 휘둘러온 날카로운 칼날을 기대한 관객이라면 그것이 다소 무뎌진 것에 아쉬움을 느낄 수 있다. 하지만 [부산행]이 여름 시장을 겨냥한 재난 블록버스터, 게다가 '실사'라는 점을 고려한다면 이 정도의 타협은 납득할 만하다. (한때 인간이었던) 좀비를 때려잡는 자극적인 화면이 아닌, 인물들의 감정으로 기승전결의 곡선을 그리며 달려가는 [부산행]은 인간에 대한 관심과 예의를 담은 '연상호적인 순간들'을 탄생시켰다. 더 좋은 어른, 더 좋은 사회의 일원이 되고 싶다는 감독의 고민이 명징하게 담긴 블록버스터는 드물다."", ""이은선<매거진 M> 기자\n'한국 좀비 블록버스터'라는 새로운 가능성\n별점 - 총 10점 중\n7.5\n스토리\n6\n비주얼\n8\n연출\n8\n연기\n8\n일단 여름 블록버스터로 합격점이다. 폭주하는 열차의 운동 에너지, 좁고 긴 공간에서 좀비 떼를 뚫고 전진하는 쾌감을 안기는 연출이 호기롭다. 봉준호 감독의 [괴물](2006)이 했던 역할을 10년이 지난 지금, 좀비가 이어받았다. 이 영화 속 재난은 동시대 한국 사회를 사는 이들의 공포와 불안의 형상화에 다름 아니다. 인간의 윤리를 묻는 기차는 좀비를 싣고 거침없이 달린다. 후반부의 몇몇 아쉬움이 눈에 띄지만, 한국 장르 영화계에 전에 없던 성취라는 장점이 앞선다."", '이지혜영화 저널리스트\n좀비가 거들고, 부성애가 울리고\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n7\n후반으로 갈수록 힘이 부치지만 중반까지 몰아치는 속도감이 좋다. 딴 생각할 틈 없이 좀비들을 등장시키고, 인물들의 사연도 구구절절 늘어놓기보다 경제적으로 제시하면서 이야기의 효율성을 높였다. 특히 영화는 좁고 긴 기차라는 공간을 영리하게 활용한다. 넓은 공간에서 대규모로 달려드는 좀비 떼보다 기차 안에서 한 칸, 한 칸 돌파해나갈 때 등장하는 좀비들이 훨씬 더 파괴력을 가진다.', ""정시우<이투데이 비즈엔터> 취재기자\n그럼에도, 지불할 가치가 있는 부산행 티켓\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n8\n연출\n7\n연기\n6\n[돼지의 왕], [사이비]로 애니메이션 계에 충격파를 안긴 연상호라는 이름을 생각하면 아쉬움이 없지 않다. '평면적 캐릭터'와 몇몇 '최루적 묘사'는 아무리 생각해도 연상호에게 어울리지 않는 옷 같다. 그러나 [부산행]에는 그러한 단점을 추월하는 에너지들이 있다. 좀비의 실체를 일찍이 공개한 영화는, '좀비물'로서의 DNA를 거침없이 뿜어내며 내달린다. 치밀한 계산 하에 액션의 완급을 조율하고, 공간을 활용하며 작품 전반에 활력을 부여했다. '캡틴 코리아' 마동석의 활약을 지켜보는 재미가 무엇보다 흥미진진. 열차 안 풍경에 감정이입 하게 된다면, 그것은 우리 사회가 그만큼 '후지다'는 것에 대한 탄식에서 기인할 것이다."", '송경원<씨네21> 기자\n정확한 신파, 적절한 재미, 연상호의 라이브액션-무비\n별점 - 총 10점 중\n6.5\n스토리\n6\n비주얼\n7\n연출\n7\n연기\n6\n밀폐된 공간, 직진하는 서사, 마무리 신파까지 좋은 의미든 나쁜 의미든 전형적으로 뽑아냈다. 그 결과 완벽하게 목표를 달성한다. 무슨 말이냐면 대중적인 재미만큼은 충분히 보장한다. 적어도 이 영화에서 전형성이란 구상한 바를 정확히 달성한 성취에 가깝다. 연상호의 (불편할 정도로) 순진한 대중영화. 작가 연상호의 연장에서 바라보면 조금 다른 결의 접근도 가능할 것이다. 일단 좀비 액션으로 더 시도할 게 남았다는 것만으로도 흥미롭다. 마동석의 매력은 형용 불가. 봐야 안다.', '김현수<씨네21> 기자\n한국에서만 멈칫하는 쾌속 좀비 열차\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n7\n[부산행]의 명확한 컨셉은 아이디어 하나로 처음부터 끝까지 내달리는 장르영화로서 박수받을 만하다. KTX라는 한정된 공간을 장르의 클리셰 안에서 활용하는 방식이 특히 좋다. 하지만 여러 이유로 한국 천만 돌파 영화들이 공통으로 갖고 있는 특유의 신파 정서를 과도하게 집어넣어 극의 흐름을 깨뜨린다. 좀비 영화를 표방하고 있는데 대중적으로 보기 불편하지 않게 수위 조절하는 것도 아쉽다. 비명 지르다가 엉엉 울게 만드는 한국산 좀비 영화의 화려한 출격이다.', '박혜은<맥스무비> 편집장\n빠르고 압도적이다 딱 그만큼 얕고 단면적이다\n별점 - 총 10점 중\n6.75\n스토리\n6\n비주얼\n8\n연출\n7\n연기\n6\n[부산행] 열차에 올라타자마자, 시간이 훅 간다. KTX 기차의 속성을 그대로 녹여낸, 직진의 이야기는 굉장히 효과적이다. 달리는 열차에 올라탄 이상 일단 달려야 한다. 여름용 눈요기 블록버스터로서 비주얼의 규모나 완성도도 매끈하고, 웃기고 울리는 흐름도 계산이 딱 떨어진다. 하지만 이런 의미로 \'흠잡을 데 없다\'는 건, [부산행] 이야기의 에너지를 생각했을 땐 \'흠\'이다. 탐욕의 사회가 하필 \'좀비\' 바이러스를 유포했다. 사람들은 의식을 잃고, 서로를 물어뜯는다. 국가는 ""가만히 있으라""하고, 어떤 이들은 ""산 사람은 살아야 한다""며 생존자 앞에서 문을 걸어 잠근다. [부산행]은 더 파고, 더 들춰내고, 더 터트릴 수 있었다. 얕고 단면적이라야, 상업적인 \'재미\'가 보장되는 건 아니다. 이 모든 아쉬움에도, 마지막 시퀀스가 [부산행]을 가치 있게 만든다. \'헬\'이라는 별칭이 자연스런 나라지만, 아직 \'사람을 살리겠다\'는 의지가 있다. 지옥에서 썩지 않은 동아줄을 본 기분이다.', ""김형석영화 저널리스트\n좀비여, 지옥행 급행열차를 타라\n별점 - 총 10점 중\n7.25\n스토리\n7\n비주얼\n8\n연출\n7\n연기\n7\n좀비 호러를 가장한, '헬조선'에 대한 강력한 언급. 인간과 좀비가 함께 탄 열차는 맹렬하게 달리고, 그 안에서 살기 위한 사투가 벌어지지만, 그들에게 비상구는 없어 보인다. 장르적 쾌감과 사회적 테마가 적절하게 배합된 좋은 사례. 신파적인 요소가 약간 과하다는 느낌도 주지만, 이 정도면 여름 영화로 더할 나위 없다.""]"
1,검사외전,7.94,5.94,"['붐 ! 바 ! 스 ! 틱 ! 붐붐붐 !!!!나 댄스학원 등록하러 감. 본 사람은 알 듯 ㅋㅋ', '재미있었는데 재미가 없는건 아닌데 ....강동원이 멋있는데.... 하다가 끝이 난 영화 인것 같습니다.', '강동원 역대 필모 중 가장 빛나는 캐릭터가 될 듯. 황정민이 물흐르듯 자연스러운 연기로 판을 짜면 강동원은 물만난 활어마냥 스크린에서 뛰논다. 거기에 이성민 박성웅 캐스팅은 화룡점정.', '강동원 춤 추는 장면 단연 빵터지는 장면 !! 생각 보다 뻔뻔하게 잘추고 표정이 너무 능글 맞아서 이제 그 음악만 나와도 강동원 땜에 웃깁니다.', '강동원의 능청맞은 연기는 정말 대박이다!!!', '황정민의 연기는 끝내줍니다.강동원의 연기도 말할것도없지요.스토리는 음 그냥 유쾌하게 볼정도입니다', '재밌어요. 오락영화로서 그 역할을 충분히 해냄ㅋㅋㅋㅋ 강동원 때문에 간만에 많이 웃었네요ㅋㅋㅋㅋ', '그럭저럭 볼만한 영화, 엄청 기대는 하지말 것', '저스트 어 모멘트 ... 오케이', '역대급 강동원연기. 그냥 웃긴연기가 아니라 볼 수 없었던 표정들로 영화 자체를 주도한다, 거기에 황정민은 역시 믿보황 !!']","['김형석영화 저널리스트\n재미의 영리한 조합\n별점 - 총 10점 중\n6.5\n스토리\n6\n비주얼\n7\n연출\n6\n연기\n7\n[베테랑]이나 [내부자들] 같은, 최근 한국영화의 트렌드 중 하나인 정치 사회적 이슈를 건드리는 거친 남자 영화의 흐름 안에 있다. 하지만 다루고 있는 이슈 자체를 그렇게 심각하게 여기고 있는 것 같진 않다. 적잖은 부분이 개연성 부족으로 납득하기 힘들지만, 즉 시나리오에 안이한 구석이 많지만, 배우들의 무게감과 매력으로 돌파해나간다.', '이지혜영화 저널리스트\n개인기만으로는 아쉽다\n별점 - 총 10점 중\n6.5\n스토리\n6\n비주얼\n7\n연출\n6\n연기\n7\n강동원의 다양하고 코믹한 모습은 분명 웃음을 유발한다. 그러나 영화에서 배우들의 개인기를 제외한 나머지 부분에서의 공백은 메워지지 않는다. 스코어, 스타성, 연기력 모두 현재 가장 주목받는 두 배우를 데리고 만든 결과라고 생각하면 한층 더 아쉽다.', '김현수<씨네21> 기자\n기-승-전-강동원\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n7\n연출\n8\n연기\n8\n누명을 쓰고 감옥에 들어간 전직 검사와 잡범 사기꾼이 손을 잡는다. 권력을 잡기 위해 사람 목숨도 우습게 여기는 못된 인간들을 정말 통쾌하게 걷어차 주는 영화다. 무거운 주제를 가볍게 포장하는 전략이 주효했다. 그것은 강동원이라는 배우가 있었기에 가능하다. 죄수복도 롤업해서 입는 건 좀 반칙 아닌가 싶다가도 어느새 설득당하게 된다. 코미디를 위해 얼렁뚱땅 넘어가는 디테일이 흠이라면 흠이지만 그것 역시 강동원이라서 용인된다. (불편하지만) 배우의 힘에 기대어 달려가는 영화. 그나저나 왜 이렇게까지 해서 국회의원이 되려 하십니까들. 이 영화에도 일정 부분 답이 있긴 있다.']"
2,캡틴 아메리카: 시빌 워,8.67,7.5,"['재미는 있었는데 아이언맨이 불쌍하다고 생각한 사람은 나 뿐인가? 캡틴이 너무 이기적이었고 호감도가 내려감ㅋ', '여기가 토니 스탱크댁이요?', 'dc는 알아야한다. 이것은 마블이 돈안될것 같은 개개인의 히어로 영화에 지속적으로 투자해 쌓아올린 금자탑임을 그것은 복리처럼 점점 위력적이 되가는것', '스파이더맨 앤트맨 케미ㅋㅋㅋ', '평식이가 7점줬다 보러가자', '버키는 왜이리 나쁜짓을 많이 한거야. 캡틴 힘들게', '캡틴은 친구를 위해선 나라도 팔아먹을넘이다.', '왜 캡틴편이 많지 ㅠㅠ 난아이언맨이 너무 불쌍하다 ㅠㅠ다잃었어', '왠지 토니가 불쌍하네요', '어벤져스보다 크고 윈터 솔져보다 무겁다']","[""이지혜영화 저널리스트\n앤트맨 > 스파이더맨 >> 캡틴 아메리카\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n9\n연출\n7\n연기\n7\n'어벤져스 2.5'라 불릴 만하다. 마블은 히어로 군단을 총동원해 화끈한 볼거리를 만들어냈다. 새로 등장하는 스파이더맨과 앤트맨의 사랑스러움이 발군이다 보니 오히려 영화의 주인인 캡틴 아메리카(크리스 에반스)의 매력이 제대로 도드라지지 않는다. 원래 진지했던 [캡틴 아메리카] 시리즈와 유머와 수다로 흥겹던 [어벤져스] 시리즈 사이에서 어정쩡하게 끼어있는 모양새."", ""정시우<이투데이 비즈엔터> 정시우 기자\n슈퍼히어로 프랜차이즈의 최전선\n별점 - 총 10점 중\n7.75\n스토리\n7\n비주얼\n9\n연출\n8\n연기\n7\n히어로가 대거 등장하는 이 영화의 관건 중 하나는 '독고다이' 영웅들을 어떻게 규합해 효율적으로 운용하느냐다. 개성 강한 주연급 캐릭터들을 데려다가 출연 분량을 쪼개고 누구 하나 섭섭하지 않게 비슷한 무게감을 부여하는 작업. 마블의 퍼즐 맞추기는 이번에도 수준급이다. 이 영화는 팀플레이가 훌륭한데, '팀캡틴'과 '팀아이언맨'이 맞붙는 공항 액션 시퀀스에는 관객이 히어로 오락영화에 기대하는 모든 것이 담겨 있다. 액션의 아이디어가 창의적일 뿐 아니라, 각 캐릭터들의 매력이 적재적소에 배치돼 흥을 돋운다. 그러니까 [캡틴 아메리카: 시빌 워]는 마블이 슈퍼히어로 프랜차이즈의 최전선에 있음을 우렁차게 선언하는 영화다."", '김현수<씨네21> 기자\n초딩으로 돌아간 슈퍼히어로, 토르와 헐크 빼고 우정 투쟁\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n7\n제일 기대했던 건 원작의 정치 싸움과 함께 벌어지는 거리의 초토화 액션이었다. 초인 등록 법안을 발의해 국회를 거쳐 공포되기까지 미국 정치의 현주소를 멋진 액션 히어로들과 함께 보여줄 여지가 있어 보였다. 그런데 영화는 히어로들의 우정과 가정 문제에 집중함으로써 많은 위험부담을 덜게 됐고, 덕분에 캐릭터가 몽땅 쪼잔해졌다. 헐크와 토르가 나오지 않아 다행일 정도. 주연 배우들에 집중하느라 호크아이, 블랙 위도우, 스칼렛 위치의 액션 동선이 따분해진 것도 흠이다. 그 자리를 스파이더맨과 앤트맨이 메꾸며 공항 전투를 볼만하게 만들어준다. 블랙 팬서의 등장과 액션, 코스튬 디자인 모두 훌륭하다.', ""이화정<씨네21> 기자\n마블 캐릭터 망라, 마블식 자기소개서\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n7\n'시빌 워'를 구상하면서 어떤 적수를 등장시킬까에 대한 고민이 상당했을거다. 마블은 외부의 적이 아닌 어벤져스 팀 내부 갈등으로 시리즈 전편의 토대를 구축한다. 이 설정이 과연 많은 걸 담아낼 수 있을까. 다소 위험성이 따르는 선택이었는데, 마블은 무거운 철학적 성찰을 걷어낸 대중적 요소를 십분 활용하면서 '어벤져스'의 존재 이유와 목적 등을 상기시킨다. 짧지만 제 역할을 다해낸 스파이더맨의 등장은 기대해도 좋다."", ""김형석영화 저널리스트\n마블은... 진화한다\n별점 - 총 10점 중\n7.5\n스토리\n8\n비주얼\n8\n연출\n7\n연기\n7\n슈퍼 히어로 무비의 '일반적 쾌감'이 거대한 스케일의 도시 파괴였다면, [캡틴 아메리카: 시빌 워]는 좀 더 디테일하고 아기자기한 재미를 보여준다. 그 중심은 단연 캐릭터. 캡틴 아메리카와 아이언맨을 리더로 크게 둘로 나뉜 가운데, 각 캐릭터들 사이에서 '적-동지'의 관계가 변주되는 구조는 이야기의 역동성을 한껏 끌어올리고, 이에 따라 액션의 컨셉트는 시시각각 변한다. 드라마와 스펙터클의 완벽한 유기적 결합인 셈. 마블은... 진화한다."", ""송경원<씨네 21> 기자\n캐릭터 앞에 평등한 마블식 정리정돈\n별점 - 총 10점 중\n8\n스토리\n7\n비주얼\n9\n연출\n8\n연기\n8\n난장판이 되지 않을까 걱정했는데 이걸 또 해낸다. 무거웠다 가벼웠다 진지했다 유쾌했다 스포트라이트를 받는 영웅에 따라 수시로 색이 바뀐다. 전반부 묵직한 질문이 중반 이후 걸음을 멈추는 건 아쉽다. 덩치를 키우다 보니 허점도 꽤 있다. 대신 단점 따윈 상관없을 만큼 빼어난 장면들이 수두룩하다. 특히 목적했던 한판 대결을 확실히 구현했다. 종종 낭비되는 캐릭터도 있지만 새 캐릭터들의 편입은 성공적. 루소 형제의 균형 감각은 정말 흠잡을 데가 없다. [캡틴 아메리카: 시빌 워]라기 보단 '어벤저스: 시빌 워'. '복수자들'의 의미를 곱씹는 날카로운 스키드마크."", '김현민영화 저널리스트\n감독의 팬심이 느껴진다\n별점 - 총 10점 중\n8.25\n스토리\n8\n비주얼\n8\n연출\n9\n연기\n8\n슈퍼히어로가 무려 12명이다. 루소 형제 감독이 어린 시절 마블 코믹스를 끼고 살았다더니 각 캐릭터에 대한 애정이 묻어난다. 모두가 중요하고 효과적이다. 백미는 역시 공항 액션 장면. 능력자들의 박람회 겸 자기 어필의 시간이다. 편 갈라 싸우는 그들을 바라보는 팬들의 난감한 마음을 어루만지는 듯 유머가 가장 많이 배치된 시퀀스이기도 하다. 관련 전작들을 섭렵한 팬이든 아니든 짜릿할 것이고 감질날 것이다.']"
3,밀정,8.44,7.5,"['이병헌은 특별출연이 아닌데?', '""우리는 실패해도 앞으로 나아가야 합니다 그 실패가 쌓이고 우리는 그 실패를 디딛고 더 높은곳으로 나아 가야 합니다"" 지금껏 봐온 일제강점기 시대를 다룬 영화중 단연 최고라 할 수 있을것 같다.. 전세...', '고문신에서 마음이 아팠고 영화가 끝나고 난 뒤 아주 잠시 반성했어요. 그토록 바라던 독립이 이루어졌고 지금 이땅에서 살고 있는 내가 자랑스러위졌던 순간을 만들어 준 영화입니다.', '한국 상업 영화에 큰걸 바라지 않는다. 완벽하지 않아도 되니까 밀정처럼 자신의 장르에 충실하는 영화를 만들어줬으면 한다. 소재빨 믿고 국뽕, 신파 넣어가면서 대충 만들 생각 하지좀 말고...', '박평식이 만든 영화 한번 보고싶다.. ㅋㅋ', '솔직히 송강호 1920년대 사람 아니냐... 보면서 와 송강호 진짜 저 시대 사람같다...이러면서 봄ㅋㅋㅋ 그리고 중간에 밥 먹는 장면ㅋㅋㅋ너무 맛있게 먹어서...배고팠어요... 먹방 쩔', '송강호랑 공유때문에 보러갔다가 와 하시모토 진짜 뺨 엄청찰지게 때리고 엄청난연기에.. 병헌리 꿀성대까지.. 실패해도 딛고 나아가야한다는 말이 가슴이 와닿습니다', '자연스럽게 암살과 비교해 보게되지만, 두 영화는 배경이되는 시대를 빼고, 성격이 전혀 다르다. 개인적으로 암살은 보고나서 와.. 재미있었어. 영화 잘만들었다 라고 말했다면.. 밀정은 실제 독립운동가에대한 존경을 표...', '와.. 이병헌은 잠깐나오는데 비중체감이 완전 주인공급이네.. 마지막에 ""우리는 실패해도 앞으로 나아 가야 합니다""에서 지림..', '액션보단 느와르에 가까운 장르.암살보다 묵직하고 무심하게 다가오지만 더 깊이 박힌다.배우들의 연기력과 특히 김지운 작품의 분위기는 일품.']","['김형석영화 저널리스트\n스파이 게임\n별점 - 총 10점 중\n7.25\n스토리\n6\n비주얼\n9\n연출\n7\n연기\n7\n이정출(송강호)은 왜 밀정이 되었는가? 이 부분에 대해 영화는 명확하게 제시하진 않지만, 대신 장르 영화의 쾌감과 관습과 분위기로 채운다. 이 시대를 다룬 영화의 일반적인 이분법 구도(독립군 VS 친일파)를 벗어나, 그 사이의 있는 인물의 이야기라는 점에서 흥미롭다. 전반적으로는 첩보 느와르의 톤이 강하지만, 영화를 마무리하는 건 이정출과 김우진(공유) 사이의 멜로(?)적 관계와 그 드라마다.', ""정시우<이투데이 비즈엔터> 취재기자\n김지운이라는 '무드(mood)'\n별점 - 총 10점 중\n8\n스토리\n8\n비주얼\n8\n연출\n8\n연기\n8\n무심한 척 굴면서, 긴장감을 슬슬 구축하더니, 기어코 뜨거워진다. 이 영화가 품은 이미지와 공간들이 매혹적인 진짜 이유는, 그것이 인물들의 고뇌와 딜레마를 실어 나르는 '또 하나의 서사'가 되기 때문이다. 송강호는 이제 뒷모습으로도 연기를 하는 것 같다. 별것 아닌 것 같은 장면을 대단히 별것인 것처럼 만드는데 천부적인 배우다. 이병헌은 반칙이다. 짧게 나와 긴 파문을 남긴다. 두 배우의 귀신같은 연기는 설득력이 아쉬운 몇몇 장면에 개연성을 부여한다. 그리고 [밀정]에는 근사한 선곡이 있다. 반어적으로 쓰인 이 선곡은 장면의 비극성을 강화하는 동시에, 이 영화만의 '무드'를 형성하는 매개가 된다. 대동소이하게 쏟아져 나오는 이야기들 속에서 작품의 '독창적인 결'을 결정짓는 건, 결국 감독인 것이다."", '김현수<씨네21> 기자\n매끄러워 묶이지 않는 매듭처럼\n별점 - 총 10점 중\n7.75\n스토리\n7\n비주얼\n9\n연출\n7\n연기\n8\n공간과 무드, 나아가 장르를 먼저 생각해왔던 김지운 감독의 지난 영화 중 가장 야심이 느껴진다. 미술, 조명, 의상, 촬영, 음악, 나아가 배우들의 연기에 이르기까지 장르 영화 팬으로서 매료될 수밖에 없는 것들이 모두 모여 있어 종종 넘친다. 이정출은 송강호 자신이 김지운 감독 영화 안에서 연기했던 모든 캐릭터 가운데 가장 입체적이고 매력적인 반면, 주변 인물이 대부분 희생됐다. 상대 역인 공유나 엄태구도 끝내 헤매고 만다. 특히 한지민이 연기한 계순이 가장 아쉽다.']"
4,터널,8.37,7.21,"['이보다 더 날카롭게 한국 사회를 꼬집는 영화가 앞으로 또 나올 수 있을까', '잘 만든 영화. 재난영화지만 웃음코드가 있어서좋았고 그 가운데 눈물과 분노 여러가지감정을 느낄수있어 좋았다. 하정우 열연에 박수를. 마지막 장면에서 정말 속시원했음', '전 십점인데 어머니가 졸아서 구점드려요', '세월호 축소판 김해숙은 누구인지 다 알듯', '하정우가 아닌 <터널>은 상상하기 힘들 정도임 하정우는 이제 돋보적인 배우인 듯', '터널 안에 갇힌 하정우에 이입하다가도, 터널 밖의 제 3자의 입장이기도 하고 그 사이에서 영화가 주는 울림이 폭발적이다. 관객을 갖고 노는 김성훈 감독의 연출력이 장난 아니다', '어.. 일단 하정우님 연기는 일단 역시 대단했습니다. 다른 배우님들도 정말 대단했습니다. 네 다음 우리나라 정부 네 대단해요', '하정우와 탱이의 캐리가 정말 돋보이는 영화', '어제 무대인사 보구 왔습니다 ~ 영화의 스토리는 말할 것도 없구요 영화 보면서 재밌는 사실이 하나 있습니다. 작중에 SNC라는 방송국 명칭이 나옵니다 이게 더 테러 라이브에서 윤영화가 근무하고 있는 방송사 입니다 ㅋ...', '장관이 얘기하는데 옆에서 개가 짖더라']","['이숙명영화 저널리스트\n거두절미하고 재밌다\n별점 - 총 10점 중\n8.25\n스토리\n8\n비주얼\n8\n연출\n8\n연기\n9\n거대한 비극과 긴장으로 틀을 짜고 작은 유머들로 틈새를 채웠다. 매우 영리하고 재치있다. 유려함과 우직함, 한국영화에서 상반되는 가치처럼 작용하던 두 가지 미덕을 모두 잡았다. 세월호 이후 꾸준히 생산되는 사회반영극 중 가장 현실적이면서 상업적이다. 하정우, 배두나, 오달수는 신파와 페이소스, 너스레와 진짜 웃음의 차이가 뭔지 보여준다. 한국 상업영화의 진화다.', '이지혜영화 저널리스트\nPTSD 시대에 부쳐\n별점 - 총 10점 중\n7.75\n스토리\n7\n비주얼\n8\n연출\n8\n연기\n8\n이것은 메타포가 아니다. 나라 전체가 외상 후 스트레스 장애에 시달리고 있는 현재가 부른 다큐멘터리다. 평범한 시민이 터널에 갇히면서부터 시작되는 공포는 매 순간 현실을 소환할 만큼 실감을 가졌다. [터널]은 영화적 재미 또한 놓치지 않는데, 묵직한 메시지에 눌리지 않고 페이스대로 이야기를 끌고 가는 데는 하정우가 큰 몫을 했다. 배우 개인이 가진 친숙함을 영리하게 코미디로 활용했다.', ""이은선<매거진 M> 기자\n균형감, 유머, 윤리관, 무엇 하나 빠지지 않는다\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n8\n연출\n7\n연기\n8\n재난을 음모론의 시각에서 바라보는, 어찌 보면 쉬운 길을 비껴갔다. 대신 이 영화는 조금씩 어긋나 결국엔 제대로 돌아가지 않는 시스템의 패착으로 재난이 발생한다는 점을 정확히 지적한다. 터널 안과 밖의 상황을 다루는 균형 감각이 감독의 솜씨라면, 관객이 지치지 않게 끌고 가는 완급 조절과 유머는 하정우의 솜씨. 배우의 역량이 200% 빛났다. '인간 외 생명'까지 주목하며 인물과의 유대를 다룬 점은 이 영화의 결정적 태도를 보여준다. 재난을 다루는 한국영화의 감각이 이만큼이나 성숙해졌다."", ""김형석영화 저널리스트\n재난의 메커니즘\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n7\n연출\n8\n연기\n8\n세월호 사건에 대한 직접적 언급이자, 한국에서 재난이 발생했을 때 작동되는 메커니즘에 대한 영화. 피해자, 피해자 가족, 구조자 그리고 정부, 네 축을 중심으로 재난의 원인부터 구조의 과정과 그것을 둘러싼 사회적 상황까지 압축적이며 종합적으로 담아낸다. 절망적이지만 삶의 희망을 놓지 않는 하정우의 '낙관 연기'는 뻔할 수도 있었던 영화를 '즐길 수 있게' 만든다."", ""정시우<이투데이 비즈엔터> 취재기자\n터널을 관통하는 '시대의 공기'\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n7\n연출\n8\n연기\n8\n만든 이의 태도가 느껴지는 작품. [터널]은 한국형 재난물들이 오락적 재미 혹은 관습에 의해 쉽게 타협해 온 지점들을 마음으로 수리하는 영화다. 김성훈 감독이 건설한 [터널]은 앙상한 아이디어와 신파로 찍어낸 여타 재난물들에 비해 그 골격이 튼튼하다. 갇힌 공간에서 만들어가는 에피소드의 아이디어가 좋고, 그로 인해 파생되는 서스펜스도 쫀쫀하다. 하지만 긴장을 불러내는 진짜 주인공은 극 전반에 끈적끈적하게 달라붙어 있는 '시대의 공기'일 것이다. 영화는 절박함 속에서도 유머를 잃지 않는다. 중심에 하정우가 있다. 원맨쇼에 가까운 1인 코미디 장면부터, 감정을 켜켜이 쌓아뒀다가 발산하는 극한의 연기까지... 하정우는 [터널]이라는 영화를 숨 쉬게 하는 근사한 통로다."", '이화정<씨네21> 기자\n무너진 터널 안에 압축한 현재\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n7\n연출\n8\n연기\n8\n재난 액션 장르 안에 반영한 대한민국의 현재. 무너져내린 터널 안과 바깥의 상황을 오가며 지금의 상황을 풍자하고 비판한다. 전작 [끝까지 간다]에서 보여준 힘 있고 간결한 구성이 느껴지는 전반부의 속도전, 고립된 터널 내부를 장악하는 하정우의 연기가 특히 돋보인다.', '김현수<씨네21> 기자\n무너진 헬조선에서 죽지 않는 법\n별점 - 총 10점 중\n8\n스토리\n8\n비주얼\n8\n연출\n8\n연기\n8\n한 편의 재난영화로서 [터널]의 짜임새는 훌륭하다. 무너져 내린 터널에 홀로 갇혀 살아남기 위해 고군분투하는 모습은 영락없는 헬조선판 [캐스트어웨이]다. 위기 속에서도 유머를 잃지 않는 하정우의 연기는 거의 할리우드 고전 배우들의 영역을 넘나들 정도다. 단순히 한국사회가 처한 현실을 맹목적으로 비판만 하는 영화에 머물지 않고 흥미진진한 장르 영화로서의 매력도 잃지 않는다. 그렇기에 올여름 극장가를 강타한 멍청한 이념 전쟁에서 홀로 살아남을 영화가 바로 [터널]이다.']"
