,제목,네티즌평점,평론가평점,네티즌리뷰,평론가리뷰
0,도둑들,7.63,7.05,"['ㅋㅋㅋ스토리도 탄탄하고 연기자들 연기도 누구 하나 나쁘지 않았는데 왜 저렇게 별로라고 그러지ㅋㅋ남들이 별로라 하니까 괜히 휩쓸려서 나쁘다 하는거 같은데 웃김ㅋㅋ이 정도면 평타는 쳤음', '걍 전지현의 매력을 다시 살려준 영화..', '웨이홍 역 캐스팅에 돈을 좀 투자했었어야....', '사기꾼들이란 제목이 더 어울릴정도로.. 계속된 뒷통수 반전들이.. 2시간 넘게 집중할수 있는 했던.. 오락영화로 괜찮네..', '김윤석 액션 연기 볼만했음', '가벼운 마음으로 보는 킬링타임용으로 제격. 상업영화도 이정도로만 만들면 영화값이 아깝진 않을듯.. 아쉬운 부분도 확실히 있었지만 캐릭터만큼은 맛깔나게 잘 살림. 김윤석과 김혜수 전지현 연기보는 재미도 쏠쏠했음.', '전지현굳굳', '아따김수현잘생겼다', '재밌어요', '재밌어요..! 제 취향인진 모르겠지만 임달화씨 멋있었어요ㅋㅋ']","[""김형석영화 저널리스트\n관객의 마음을 훔치는 캐릭터 무비\n별점 - 총 10점 중\n7.75\n스토리\n7\n비주얼\n8\n연출\n8\n연기\n8\n데뷔작 [범죄의 재구성]의 사기꾼들로 시작해 [타짜]의 도박꾼들, [전우치]의 도인들을 거쳐 [도둑들]의 도둑들에 이른 최동훈 감독의 필모그래피에서 단연 두드러지는 흥행 요소는 '캐릭터'다. 무려 10명의 도둑들이 등장하는 [도둑들]은, 케이퍼 무비 특유의 프로페셔널리즘에 다이아몬드를 둘러싸고 벌이는 얽히고 설킨 관계, 그리고 이 모든 것의 원인이 되는 과거의 사건들이 가로와 세로로 얽혀 뜨개질된 영화다. 그 촘촘한 이야기 위를 날아다니는 캐릭터들은 서로에게 내뱉듯 던지는 대사만큼이나 활기차고, 배우들의 매력을 최대한 끌어내는 최동훈 감독의 카메라는 캐릭터에 힘을 더한다. 빈틈 없는 오락 영화. 한국 상업영화의 최전선이 여기 있다."", '이화정<씨네21> 기자\n도둑들의 각축전\n별점 - 총 10점 중\n7\n스토리\n6\n비주얼\n8\n연출\n7\n연기\n7\n도둑이 아니라 도둑들이다. 캐릭터도 많고 말도 많고 스토리도 많다. 전체 스토리 보다 확실히 각각의 장면이 앞서 나간다. 최동훈 감독의 전작 [범죄의 재구성]과 [타짜]에 비교하자면, [도둑들]의 짜임새는 약하다. 그럼에도 이 영화는 오락의 흐름을 놓치지 않고 끝까지 이어나간다. 말 그대로 최동훈 영화의 장점과 단점이 고스란히 공존하는 영화다.', '이지혜<10 아시아> 기자\n1급 오락영화로 충분하다\n별점 - 총 10점 중\n7.5\n스토리\n7\n비주얼\n8\n연출\n7\n연기\n8\n[도둑들]이 누가, 어떻게 훔치냐가 가장 중요한 케이퍼 무비로써 가장 돋보이는 지점은 \'어떻게\'보다는 \'누가\'에 있다. 도둑들의 능력과 매력은 상충되는 지점 없이 다양한 동시에 풍성하게 교차되면서 영화의 질감을 형성한다. 그 결과 각자 입에 착 붙는 대사와 몸에 꼭 맞는 캐릭터를 입은 배우들은 펄펄 날아다닌다. ""1급 오락영화를 만들고 싶다""는 최동훈 감독의 포부는 상당 부분 이루어졌다. 보는 내내 지루하지 않고 다시 모으기 어려울 스타들의 시너지를 보는 것, 오락영화로서 그 이상의 즐거움이 또 있을까?', '김도훈<씨네21> 기자\n더도말고 덜도말고 최동훈 영화!\n별점 - 총 10점 중\n7.25\n스토리\n6\n비주얼\n8\n연출\n7\n연기\n8\n맞다. [도둑들]은 단점이 많은 영화다. 케이퍼 장르 특유의 합이 딱딱 맞아떨어지는 쾌감은 조금 덜하고, 지나치게 많은 인물들은 교통정리가 좀 더 필요하고, 대사도 지금보다는 덜 과시적이었으면 좋겠다. 그런데 영화를 보다보면 이런 단점들이 영화적 즐거움을 막아세우는 법이 거의 없는데, 자기가 뭘 만드는지 잘 아는 장인의 영화라서 그렇다. 솔직히 충무로에 작가는 너무 많다. 우리에게는 최동훈 같은 장인이 더 필요하다. 많이 필요하다.']"
1,"광해, 왕이 된 남자",9.25,7.27,"['개인적으로는 7번방보다 이영화가 더 나은듯', '재미있는 상황 연출과 소소한 유머 그리고 이병헌의 미친듯한 연기. 이병헌의 연기는 경악하고 소름끼칠 정도.', '이병헌씨 연기력이 대단해요줄거리도 탄탄하고 ^^너무 감동 받았읍니다', '정말재밌다..커다란 감동에다 잔잔한 웃음들까지..완벽하다.', '소름쫙 3번을 봐도 영화가 전달해주고픈 메세지와 그 영화 자체에 소름이 끼친다 정말 남녀노소 봐야될 대표한국영화!!!', '이병헌의 목소리는 정말 하늘이 내려준듯 하다.웃음과 감동을 모두 잡은 영화인듯', '천만이 부끄럽지않은 영화가 여기있네... 웃다가 울다가... 이런게 영화가 아닐지', '백성을 하늘처럼 섬기는 왕, 진정 그것이 그대가 꿈꾸는 왕이라면... 그 꿈 내가 이루어드리리다.', '진심 최고의 영화다. 정말 별 10점!!', '우리가광해에열광하는이유는우리가바라는지배층의모습이여기에담겨져잇기때문이다.']","[""이화정<씨네21> 기자\n탄탄한 스토리, 무리없는 전개\n별점 - 총 10점 중\n7.25\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n8\n자칫 설정이 앞서 나갈 수 있는 영화였다. [광해, 왕이 된 남자]는 그 부분을 제어함으로써 무리 없는 웃음과 감동을 조율한다. 이병헌이 끌어나가는 역할이 컸다. 다양한 캐릭터가 씬을 분산시키는 영화와 달리, '하선'이 씬을 장악하고, 캐릭터들은 메인 스토리에 충실하게 봉사한다. 최근 흐름과는 달리 고전적인 선택일 수도 있지만, 영화가 집중력을 갖게 하는데 가장 큰 요인이 되었다. 대중영화의 모범적 사례다."", '백은하<경향신문> 기자\n이병헌, 왕이 된 남자\n별점 - 총 10점 중\n6.75\n스토리\n5\n비주얼\n7\n연출\n6\n연기\n9\n어둡고 불안한 기운으로 가득찬 시대의 폭군 광해, 무식하지만 인정이 넘치고 도리를 아는 광대를 한 사람의 몸으로 연기하는 이병헌은 두 사람이 서로를 닮아가다 마침내 만나는 교집합의 지점까지 귀신같이 잡아낸다. 신하들을 준엄하게 꾸짖으며 대외정책을 바꾸고, 어린 백성을 진정으로 가엽게 여기는 어진 임금은 많은 시대가 꿈꾸었던 바로 그 지도자의 모습이다. 하여 15일간 가짜 왕 하선을 맞이하면서 조선이 행복감에 빠졌던 것처럼, 관객들은 [광해, 왕이 된 남자]를 보는 2시간 동안 극장에서 꿈에 그리던 지도자 상을 만날지도 모른다. 하지만 그 이상은 없다. [광해, 왕이 된 남자]는 작정이라도 한 듯 현재 대한민국에서 살아가야 하는 국민들이 꼭 듣고 싶은 말만 골라서 해준다. 그 말은 달콤하지만 그 의도는 의심스럽다. 그것은 마치 위로의 말로 가득차 있지만 진짜 힐링에는 관심이 없는 베스트셀러나 좋은 슬로건으로 현혹하지만 구체적인 공약은 없는 정치인을 보는 것과도 같다.', ""김형석영화 저널리스트\n제왕의 자격에 대해 묻다\n별점 - 총 10점 중\n8\n스토리\n8\n비주얼\n8\n연출\n8\n연기\n8\n대선 정국 속에서 하루하루 정치판이 급변하고 있는 요즘, [광해, 왕이 된 남자]는 마치 후보 검증을 위해 충무로가 관객들에게 던지는 '제왕의 자격'에 대한 질문처럼 느껴진다. 일단 왕이 바뀌면서 시작되는 이 영화의 스토리라인은 잔재주 부리지 않고 정도를 걸으며 전진하고, 진정하고 싶은 이야기를 향해 성큼성큼 걸어간다. 그리곤 말한다. 고통 속에 죽어가는 아이를 끌어안고 울어줄 수 있는 측은지심과 외세의 압박으로부터 백성을 지킬 수 있는 자존심과 선택받은 소수보다는 평범한 다수를 위한 상식이 없다면 왕의 자리에 앉을 자격이 없다는 걸. 이병헌뿐만 아니라 류승룡, 한효주, 김인권, 심은경 그리고 조내관 역을 맡은 장광까지 배우들의 티 내지 않는 하모니가 인상적인 영화. 추창민 감독의 연출은 단단한 힘이 느껴진다."", '이지혜<10 아시아> 기자\n이병헌, 쉽고 착한 영화에 엣지를 더하다\n별점 - 총 10점 중\n7.25\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n8\n[광해, 왕이 된 남자]는 쉽고 착한 영화다. 가장 낮은 곳에 있는 이의 따뜻한 심성을 통해 진정한 지도자의 덕목을 그려보는 완만한 영화이며 가장 날카로운 지점은 이병헌이다. 그는 죽음의 위협에 일상적으로 노출된 예민한 왕의 벌게진 눈과 ""용상에 앉았던 천한 것""의 진심을 자유자재로 오가며 극의 긴장과 이완을 쥐락펴락한다.']"
2,어벤져스,9.38,7.62,"['마블 3000만큼 사랑합니다', 'Avengers Assemble!', ""I'm Ironman."", '아이언맨으로 시작해서 아이언맨으로 끝난다..', '아스가디언즈 오브 갤럭시 벌써부터 기대됨 ㅋㅋㅋㅋ', '히어로물보고 울줄 누가알겠습니까', '인피니티워가 10년을 무너뜨리는 영화라면엔드게임은 10년을 돌아보는 영화입니다', '쥐가다살렸음 ㅋㅋㅋㅋ', '마지막 한타에서 쌌습니다', '10점 안주는 사람들은 마블에 6에서900까지밖에 애정이 없는거 ...']","['김형석영화 저널리스트\n대단원의 막. 그리고...\n별점 - 총 10점 중\n7\n<어벤져스: 인피니티 워>의 결말에서 관객을 망연자실하게 만들었던, 인류의 절반이 사라지는 대재앙을 돌이킬 수 있을 것인가. 하지만 <어벤져스: 엔드게임>은 이 질문에 대한 대답만은 아니다. 대신 지난 10여 년 동안 MCU를 장식했던 캐릭터들이 마치 졸업앨범을 찍듯 모두 등장해 대단원의 막을 내린다. 액션 스펙터클보다는 ‘의미’와 ‘감동’에 중점을 둔 거대한 엔딩. 그리고 새로운 시작을 위한 장엄한 의식.', '송경원<씨네21> 기자\n이렇게, 아니 이제야 한 편의 영화가 끝났다.\n별점 - 총 10점 중\n9\n대단원. 지난 11년을 함께 걸어온 이들에 대한 존경과 헌사를 바탕으로 마블이 늘 잘해오던 것들을 놓치지 않고 정리한다. <인피니티 워>를 본 관객 모두가 닥터 스트레인지에 빙의해 다양한 시나리오를 예상했겠지만, 의외로 스포일러가 재미를 반감시키는 종류의 영화는 아니다. 대신 마블의 앞선 영화들과 달리 앞의 내용을 잘 모른다면 재미가 크게 반감되는 영화다. 현시점에서 마블의 최고작이 될 수밖에 없는 운명의 영화. <엔드게임>이 완벽해서 그런 게 아니다. 오히려 단점과 약점이 ‘마블스러울’ 정도로 많다. 하지만 이를 가뿐히 덮고도 남을, 지난 11년의 축적이 있기에 가능한 반칙 같은 감동이 있다. 의미뿐 아니라 내러티브적으로도 1편의 영화 이상의 영화. MCU라는 연속극, 22편 에피소드의 최종장. 아이언맨이 문을 열며 시작된 이 우주의 문을 아이언맨이 직접 닫으며 비로소 완성시켰다. 함께 걸어온 11년의 세월을 향한 어셈블! 더 이상 쿠키영상은 없습니다.', '심규한<씨네플레이> 기자\n소소한 사랑을 지키며 살아가는 일은 세상을 구하는 일만큼 위대하다\n별점 - 총 10점 중\n8\n잃어버린 모든 것을 되돌리기 위해 시간을 거슬러 인피니티 스톤을 찾아 과거로 떠나는 설정이 지난 시리즈를 자연스럽게 돌아보는 계기가 됐다. 어벤져스가 지나온 지난 11년간의 모든 흔적을 빠짐없이 보여주는 완벽한 피날레. 가장 강력하면서도 철학적인 빌런 타노스는 이번에도 결코 쉽지 않은 상대로 등장한다. 방법에 동의하기는 어렵지만, 목적의 순수함은 타노스의 치명적인 매력 중 하나다. 남다른 힘을 가졌다는 숙명 때문에 자신의 삶을 포기해야 했던 슈퍼히어로들. 이들 내면에 감춰져 있던 인간적인 면모에 주목한 점이 눈길을 끈다. 소소한 사랑을 지키며 살아가는 일은 세상을 구하는 일만큼 위대하다. 시리즈의 처음과 끝을 함께한 로버트 다우니 주니어에게 3000만큼의 사랑을 전한다.', '이은선영화 저널리스트\nMCU와 함께한 11년, 하나의 마침표\n별점 - 총 10점 중\n8\n한 편의 영화라기보다 차라리 하나의 현상이다. 이번 편에 이르러 <어벤져스> 시리즈는 단순히 서사 하나를 완결하는 것이 아니라, 마블의 히어로들이 관객과 함께 했던 11년의 시간을 반추하며 간직하도록 만든다. 최후의 전투보다 거기까지 가는 여정과 히어로들의 선택에 더 집중하는 작품. 그간 MCU의 시간을 겪어온 관객들이 기대하는 모든 것이 있고, 그것을 넘어서는 무언가가 있다. 마무리와 새로운 시작이 동시에 존재하는 대장정. 그리고 히어로들을 사랑하는 마블의 심장이 따뜻하다는 증거.', '이지혜영화 저널리스트\n10년 팬들을 위한 엔터테인먼트\n별점 - 총 10점 중\n6\n히어로가 넘쳐나는 시장에서 팬들의 충성도를 높이고, 새롭게 유입될 관객들까지 놓치지 않으려는 마블의 그물망은 이번에도 촘촘하다. 10년 동안 활약한 캐릭터들의 퇴장과 더불어 새롭게 MCU의 주축이 될 캐릭터의 총공격은 다양한 팬층을 모두 아우른다. 저마다의 방식으로 상실을 견디던 어벤져스가 다시 히어로로 각성하고 재결합하는 과정은 하이스트 무비의 즐거움을 주는 동시에 디즈니가 추구하는 가족영화로서의 가치 또한 충족한다.', '정시우영화 저널리스트\n추억을 만나는 시간\n별점 - 총 10점 중\n9\n감동적이고 웃기고 스펙터클한데 급기야 슬프다. 하지만 이 영화가 안기는 슬픔은 떨쳐내고 싶은 아픔이 아니라, 지난 시간을 반추하게 하는 동시에 앞으로 나아가게 하는 동력이 된다는 점에서 저릿한 감흥을 남긴다. 비극적인 상황에서도 이물감 없이 뚫고 나오는 웃음 공력, 연대와 우정이 우렁차게 손 흔드는 액션 시퀀스, 원년 멤버들에 대한 근사한 예우…그 끝에서 눈물을 만난다면, 그건 영화가 우리 기억 속에 저장된 각자의 추억을 건드리기 때문일 것이다. 마블에 기대한 것, 그 이상을 담아낸 한 페이지의 종착역. 정말이지, 행복한 10년이었다.', '정유미영화 저널리스트\n21세기 할리우드 블록버스터의 정점\n별점 - 총 10점 중\n9\n<어벤져스> 시리즈의 마지막 과업을 성공적으로 완수한다. 세 시간에 달하는 러닝타임은 11년간 이어진 MCU를 정리하는 데 필연적이었다. 루소 형제 감독은 마블의 슈퍼히어로들이 차례대로 등장해 임무를 수행하고 자기 자리로 돌아가는 과정을 완벽에 가깝게 조율한다. 그러면서 가족 영화의 본색을 강하게 드러낸다. 세계 평화라는 대의명분을 위해 뭉쳤지만 한편으로는 자신의 존재 가치를 증명하기 위해 싸웠던 히어로들의 연대가 얼마나 끈끈하고 어느 정도로 위력적인지 집대성해 보여준다. 무엇보다 시리즈를 함께한 관객과 감정적 유대감을 증폭하면서 저마다의 감흥에 빠지게 만드는 위업은 앞으로도 쉽게 깨지지 않을 것이다. 공간, 현실, 힘, 영혼, 정신, 시간이 깃든 전무후무한 블록버스터 시리즈의 완성.']"
3,늑대소년,8.65,6.35,"['이 영화를보고 느낀점..저런 순수하고 잘생긴(?)남자는 현실에선 존재하지 않는다 라는거..영화에선 한순간으로 흘러간 시간이지만 지난날 추억만을 간직하며 홀로 47년이라는 시간을 기다려온 철수를 생각하니 마음이 많이 ...', '볼 때마다 마지막에 송중기가 기다리는 장면에 눈물이 계속 나네요.. 순수함이 너무 잘 느껴지는 영화같습니다.책으로 볼 땐 더 슬프더군요..평생 기억에 남는 영화일 것 같습니다.', '애초부터 이영활 현실적이지 않다며 깎아내리는 사람 정체가뭐임', '송중기박보영 빨로 흥행한게 아니라, 송중기박보영 분위기가 영화랑 잘 맞아서 영화가 자연스럽고 감동적인 것임을...... 왜 아무도 깨닫지 못하는 건가요', '마지막에 정말아쉽다 ㅠㅠ 늙은박보영이 그방에 들어서는 숭간 젊은 모습으로 보여줬더라면 더욱더 집중 되었을텐데', '스토리상 기승전결도 약하고 소위 말하는 ""배우빨""이라는 것도 분명히 존재하는 영화. 하지만 아기자기함도 있고 잔잔한 감동도 있는 동화같은 영화였습니다.', '여성의 판타지를 충족시키는, 여성을 위한 영화.', '한번씩은 꿈꿔볼듯한 감성', '송중기씨 박보영씨 너무 사랑스럽네여 .. 너무 재밌어서 봤는데 마지막 ... 너무 슬프네요너무 울어서 눈이 부었어요 ㅜㅜ지금도 헐떡대면서 평점남기는중이에여 ..정말 감동적이고 순수한 영화네요 ..마지막 정말 .......', '감동이네요 감독의 말처럼 영화를 보고 지금없는 누군가를 그리워하게 됐어요']","['백은하<경향신문> 기자\n송중기 길들이기\n별점 - 총 10점 중\n6.75\n스토리\n6\n비주얼\n7\n연출\n6\n연기\n8\n돌연변이 슈퍼히어로물 위에 [가위손], [렛 미 인]의 판타지를 더한 한 편의 동화. ""기다려""라는 둘 만의 암호가 아픈 이별의 말로 변하는 순간, 흐르는 눈물을 참기 힘들 것이다.', '김형석영화 저널리스트\n늑대의 유혹\n별점 - 총 10점 중\n6.75\n스토리\n6\n비주얼\n7\n연출\n7\n연기\n7\n흠 많은 사람을 사랑한다는 것의 아픔, 시간을 뛰어넘는 첫사랑의 기억, 소녀의 손길로 늑대에서 소년이 된 주인공. 오로지 관객의 눈물샘을 향해 달려가는 두 시간의 러닝타임.', '김현민<무비위크> 기자\n동화책을 보는 듯한 감성 멜로\n별점 - 총 10점 중\n7.75\n스토리\n7\n비주얼\n8\n연출\n8\n연기\n8\n느닷없이 CG로 점철되어도 송중기는 빛난다. 박보영도 이에 뒤지지 않는다. 늑대소년에게서 돌아서며 서럽게 들썩이는 그녀의 어깨를 보고도 눈물이 나지 않는다면 당신은 감정이 없는 사람.', ""이형석<헤럴드경제> 기자\n이게 웬 괴물이냐\n별점 - 총 10점 중\n7\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n7\n한국의 서사 전통에서 '외래종'이라 할 '늑대인간'을 능숙하고 매끄러운 스토리텔링으로 다룬 솜씨가 돋보인다. 젊은 여성관객의 연심을 자극할만하다. 송중기와 박보영도 썩 잘 어울린다.""]"
4,다크 나이트 라이즈,9.02,7.69,"['돈보다 영화가 아까운 사례', '히어로 영화중 가장 최고는 바로 배트맨시리즈... 더이상 크리스찬베일의 배트맨을 볼수없다는게 슬플뿐', '전작에 비해 약간 부족한면도 잇지만 히어로시리즈 중의 명작임은 분명하다', '영화의예술로 시작해(비긴즈) 영화의상징이되어(다크나이트) 영화의전설(라이즈)로 끝나다', '이 영화가 10점이 아니라면 10점짜리 영화는 없다.', 'IMAX와 전통 필름 포맷을 교차했지만 영화의 극적 긴장감과 박진감의 고조는 계속될 뿐.', '그냥 말이필요없다.단언컨대 크리스토퍼놀란 그는 천재다.', '한국에서는 나올수 없는 스케일의 영화지', '박평식인가 저사람 먼 꿈에서 배트맨한테 오질나게 맞았나? 왜저래 저러고도 무슨 평론을 한다고', '스타워즈, 터미네이터와 함께 시리즈물의 최고작.... 돈들여 영화만들려면 이정도는 만들어야한다... 한국영화따위와 확실히 차별화되는 이런게 진짜 헐리우드영화....']","['허지웅영화평론가\n어둠의 기사 솟아오르다\n별점 - 총 10점 중\n9\n스토리\n9\n비주얼\n9\n연출\n9\n연기\n9\n기대에 미치지 못하는 지점들, 그리고 예상보다 훨씬 훌륭한 부분들을 발견할 수 있다. 그러나 결국 이 삼부작을 닫는데 있어 가장 벅차고 훌륭한 형태의 결말이라는 데는 이견이 없다. 누가 그럴 수 있겠나. 우리 모두 지켜봐왔다. 다크나이트 삼부작은 정말, 훌륭한 이야기였다. 나는 이런 상상을 해본다. 10년 후, 혹은 그보다 빨리. 이미 잭 스나이더와 함께 하는 슈퍼맨 시리즈의 제작을 모두 마친 크리스토퍼 놀런이, 어느 날 새로운 배트맨 이야기를 시작해주기를 말이다. 그 영화는 다음과 같은 문장으로 시작될 것이다. ""...그리고 어둠의 기사가 돌아왔다.""', ""김형석영화 저널리스트\n블록버스터 이상의 블록버스터\n별점 - 총 10점 중\n8.25\n스토리\n8\n비주얼\n9\n연출\n9\n연기\n7\n전작 [다크 나이트]에 감염된 관객에게 [다크 나이트 라이즈]는 피할 수 없는 숙명이다. 세 시간 가까이 이어지는 [다크 나이트 라이즈]는, 일반적인 할리우드 블록버스터가 선사하는 스펙터클의 쾌감을 넘어, 영화가 관객을 '압도한다'는 것이 무엇인지를 보여준다. 이것은 단지 아이맥스 화면의 크기 때문만은 아니다. 캐릭터의 고뇌와 제기하는 화두와 이야기의 깊이에서 [다크 나이트 라이즈]는 다른 슈퍼히어로 블록버스터보다 확실히 윗길에 있다. 하지만 드디어 시리즈는 마무리되었고 크리스토퍼 놀런 감독은 더 이상의 시리즈는 없다고 단언했다. 아쉬움 이상의 아쉬움을 남기는, 전설의 퇴장이다.""]"
5,바람과 함께 사라지다,7.59,5.75,"['차태현 너무좋아', '각 분야 스페셜리스트가 모인 범죄드림팀이란 점에서 오션스 시리즈 같지만 것보다는 좀 가볍고 유쾌하게 볼 수 있었던 영화. 배우들의 천연덕 스러운 연기도 좋았음ㅋㅋ', '유쾌한 영화~우리나라 영화 보통 너무 무거운데 가벼운게 신선했습니다!소재도 신선하고 스토리 위주의 우리나라 영화들과 달리이런 캐릭터성 짙은 영화도 많이 나오면 재밌을꺼 같아요~!양심 왜 까는지 모르겠다', '재밌게 본영화', '역시 차태현이나오는건다잼씀', '굿', '차태현♥', '진짜 유쾌함ㅋ', '한국영화 이제 다양한 장르에서 많이 재미있어졌다 조선시대 독특한 얼음 소재... 나름 볼만했다 차태현만의 캐릭터 구축', '맘에 들었음...']","[""이은선<무비위크> 기자\n핵폭탄급 웃음보단 잔재미가 좋은 편\n별점 - 총 10점 중\n6.5\n스토리\n7\n비주얼\n6\n연출\n6\n연기\n7\n'계절 맞춤형 블록버스터'라 부를 만하다. 속 시원한 탈취 작전이 골자인 데다가, 주인공들이 훔치려는 물건은 얼음이다. 찌는 듯한 더위에 자동반사적으로 떠오르는 소재라는 점에서는 호감이다. 역시나 차태현 특유의 밝고 경쾌한 매력은 장르(사극)의 한계마저 가뿐하게 눌러버린다. 다만 그의 역할이 살짝 축소되고 상대적으로 '꾼'들의 활약이 두드러지는 중반 이후부터 되레 리듬감이 처지는 게 흠이다. 커다란 재미보다는 소소한 재미와 웃음을 기대하는 편이 좋다."", ""김형석영화 저널리스트\n너무 많이 담으려는 욕심\n별점 - 총 10점 중\n5.75\n스토리\n5\n비주얼\n7\n연출\n5\n연기\n6\n제작진이 의도하진 않았겠지만 '조선 시대판 [도둑들]'이라고 해도 무방할 [바람과 함께 사라지다]는, 폭약 제조부터 변장술까지 다양한 분야의 전문가들이 모여 서빙고의 얼음을 훔친다는 설정이다. 조금씩 덜컹거리기는 하지만, 전반적으로 이야기가 굴러가는 힘은 있다. 조금 아쉬운 부분은, 좀 더 간결했으면 좋았을 것 같다는 것. 적잖은 캐릭터들을 담기엔, 그리고 여기에 코미디와 로맨스와 액션과 복수와 정치적 역학관계와 스펙터클까지 담기엔, 두 시간이라는 러닝 타임은 너무 짧아 보인다. 캐릭터와 스토리 사이의 불협화음이 느껴지는 것도 어쩌면 그런 욕심 때문. 종합선물세트보다는 알찬 단품이 더 낫지 않을까 싶다.""]"
6,어메이징 스파이더맨,7.75,6.7,"['여주인공 쩌러미모가 어메이징', '다 필요없고 엠마스톤이 날 설레게 했다.', '범인은 왜 찾다가 마는거임?', '토비가 그리워 내가슴속 스파이더맨은 토비뿐...', '전작까지의 팬들을 무시한 리부트. 영화를 어거지로 갈아엎었으면 적어도 이전 스파이더맨 2탄급으로는 만들어놨어야 했다', '적어도 원작에서의 친근한 영웅의 모습을 잘살렸단 것에 후한 점수를 준다.또한, 그웬역에 엠마 스톤은 정말 나이스 캐스팅이라 할만하다. 뭇남성들에게 그녀의 출연만으로 후속작이 기다려지게끔 하는, 매력적인 배우이기 때문...', '대체 어떤 점이 스토리 전개가 똥망이라는 건지 모르겠다. 모든영화를 다 스파이더맨2처럼 잘만들었으면 하나,,?? 꿈도 야무지네. 개인적으로 꽤 재밌다고 생각하는데', '이번 스파이더맨은 예전 스파이더맨과 스토리 설정, 내용이 거의 다른데 캐릭터가 다르다는둥 토비가 그립다는둥.엄연히 말하자면 어메이징스파이더맨 내용이 원작에 더 가까워요. 그저 리부트했다는 사실 자체가 마음에 안 들어...', '나의 토비를 돌려놔나의 스파이더맨을 돌려 놓으라고', '볼만하다. 나쁘지않은데 먼저 나온 토비버전과 비교될 수 밖에 없어서 아쉬운거지']","['김형석영화 저널리스트\n리부트의 안전한 시작\n별점 - 총 10점 중\n7.25\n스토리\n6\n비주얼\n8\n연출\n7\n연기\n8\n사실 [어메이징 스파이더맨]에 대한 우려(?)는 만만치 않았다. 샘 레이미와 토비 맥과이어의 공백을 메꾼다는 건 쉽지 않아 보였고, 더 이상 새로운 이야기가 나올 것 같지도 않았다. 리부트 붐에 휩쓸린 괜한 기획처럼 보이기도 했고, 앤드류 가필드와 마크 웹 감독도 신뢰할 만하지 않았다. 하지만 뚜껑을 연 순간, 이 모든 것은 기우(!)가 되고 말았다. ""나는 누구인가""라는 만만치 않은 화두를 안고 돌아온 [어메이징 스파이더맨]은, 이전의 3부작을 능가한다고 할 순 없지만 \'못지 않은\' 작품이다. 3D 액션의 쾌감을 잘 살린 스펙터클과, 의외로 선전하는 앤드류 가필드와, 엠마 스톤의 순수한 매력이 잘 어우러진 건 이 영화가 지닌 가장 큰 미덕. 2편이 꽤 기대된다.', '백은하<경향신문> 기자\n큰 거미줄에는 큰 책임이 따른다.\n별점 - 총 10점 중\n6.75\n스토리\n7\n비주얼\n7\n연출\n7\n연기\n6\n시사 후 나온 ""500일의 스파이더맨""이란 표현은 칭찬이기도 아쉬움이기도 하다. 마크 웹이 그려내는 피터 파커의 학창시절은 고독한 영웅의 성장사보다는 싱그러운 하이틴 로맨스물에 가깝다. 그의 연출력은 스파이더맨이 뉴욕 빌딩숲을 공중그네 타듯 아찔하게 날아오르는 순간이 아니라, 어린 연인이 학교 복도에서 첫 데이트를 약속할 때 흐르는 간질간질한 공기 안에서 빛을 발한다. 스파이더맨의 액션은 여전히 롤러코스터를 타는 듯 아찔하게 펼쳐진다. 하지만 패턴적으로 반복되는 액션은 마치 이미 몇 번 타본 적 있는 놀이기구에 또다시 오른 느낌이다. 피터 파커의 근원과 첫사랑의 복원에는 충실하지만 전편 이상의 \'어메이징\'한 볼거리를 제공하지는 않는다.']"
